ticker,raw_score,rs_percentile
AMSC,0.20673605980275034,91
AMSF,-0.10367615034463497,38
AMST,0.529227691534109,96
AMT,-0.04330889435208234,63
AMTB,-0.08710137410334531,43
AMTD,-0.10474345812836483,37
AMTM,-0.25208356180265074,12
AMTX,-0.11147336965186902,35
AMWD,-0.22035797299310667,15
AMWL,0.27891677345575466,93
AMX,-0.014218882972463306,71
AMZE,-0.33293221892655805,6
AMZN,0.08627139110065908,84
AN,-0.13946956067004398,29
ANAB,0.2537332952244175,92
ANDE,-0.0880597999786923,43
ANET,-0.108299546887983,36
ANF,-0.24382237845996607,12
ANGH,-0.10575498618431045,37
ANGI,-0.4088263699454743,4
ANGO,0.007311592433921585,75
ANGX,-0.13088113813256663,31
ANIK,0.003142234071626046,74
ANIP,-0.012995349075113141,71
ANIX,-0.1332174925314517,30
ANL,0.012935135283819899,76
ANNA,-0.32621588269997476,7
ANNX,-0.11772352888008814,34
ANPA,-0.347801136909503,6
ANRO,-0.11436858133991683,34
ANSC,-0.06956004266278558,53
ANSCU,-0.08406308092134242,45
ANTA,-0.12732819572548382,32
ANTX,0.856483576876025,98
ANVS,-0.06255348810796617,56
ANY,0.3382814028079186,94
AOD,-0.015748316872732912,70
AOMR,-0.11035494326143314,36
AON,-0.08172991284465543,45
AORT,-0.460678588598842,3
AOS,-0.22175430394379625,15
AOSL,0.28876556560818206,93
AOUT,-0.01045222465476503,72
AP,0.03594658149286331,79
APA,-0.01219836496189751,71
APAC,-0.07091032936985942,52
APACU,-0.0880101797348988,43
APAM,-0.0864573272566215,44
APD,-0.06717464935780255,54
APEI,-0.13604274288436838,29
APG,-0.16421153290118323,23
APGE,-0.07053350152329607,52
APH,-0.20440411068315384,17
API,-0.09047532895786968,42
APLD,0.5213669768038953,96
APLE,0.09495865459641402,85
APLM,-0.16306841584026371,24
APM,-0.19614092732522398,18
APO,0.007731175327987949,75
APOG,-0.0779883920856072,47
APP,-0.026210869095812536,68
APPF,-0.08539533995479498,44
APPN,-0.18235915834227573,20
APPS,0.16088954118454873,89
APRE,0.065767451465068,82
APT,0.2550658292241182,92
APTV,-0.24290787676044906,12
APUS,-0.664156982026181,1
APVO,-0.09885199502402528,39
APWC,-0.03157281127030089,66
APXT,-0.073963590452739,50
APXTU,-0.07678484773064641,48
APYX,0.02187003365189065,77
AQB,-0.06331677170848228,56
AQMS,-0.19968304166421158,17
AQN,-0.13855275939540876,29
AQST,-0.031463230731860754,66
AR,-0.12885555509827712,31
ARAI,-0.3111737363965215,7
ARAY,-0.3888408528256398,5
ARBB,-0.10534753580435709,37
ARBE,0.4108041025423213,95
ARBK,0.14400305315645018,88
ARCB,0.09045118538623641,85
ARCC,-0.0789958182049579,47
ARCO,-0.04281131449629741,63
ARCT,-0.18138610097574237,20
ARDC,-0.047432586971772286,61
ARDT,-0.09512621200481097,40
ARDX,0.029626428403366364,78
ARE,-0.08128005851192038,46
AREC,-0.2567034559048701,11
AREN,-0.4840972315815224,3
ARES,-0.014700915824991584,70
ARGX,-0.011238689506072888,71
ARHS,-0.24222281004463875,13
ARI,-0.04737890847348225,61
ARIS,-0.1541970954844229,25
ARKO,0.17472458618517644,90
ARKR,-0.09637419168402596,40
ARL,-0.1592364642364188,25
ARLO,-0.16283243461222338,24
ARLP,-0.09680971011715911,40
ARM,0.8089523521307274,98
ARMK,0.13191882794952042,88
ARMP,-0.2886126062517309,9
AROC,-0.032073599527303404,66
AROW,-0.022972203979323716,68
ARQ,-0.0510200273378354,61
ARQQ,-0.0055328939929501775,73
ARQT,-0.18775599125834047,19
ARR,-0.0752653610362028,49
ARRY,-0.060272174527238626,57
ARTL,-0.7926692488142659,1
ARTNA,-0.05814352043736024,58
ARTV,0.050221671250583674,81
ARTW,-0.044795036036238786,62
ARVN,-0.23381779582331458,14
ARW,0.2355208507327063,92
ARWR,0.07025673244302115,83
ARX,0.1854891724180735,90
AS,-0.09830707156071601,39
ASA,-0.14125276167653533,28
ASAN,-0.11821971704406362,34
ASB,-0.03649646642691364,65
ASBP,14.223533141242138,99
ASC,0.15540543480322694,89
ASG,-0.03874697981670936,64
ASGI,-0.034533754350570094,65
ASH,-0.06967632584598696,53
ASIC,-0.06544250506224142,55
ASIX,-0.04800980059299794,61
ASLE,-0.1736827514713466,21
ASM,-0.13113588207689358,30
ASMB,-0.1474674790897881,27
ASML,0.04100472400058487,80
ASND,0.017965480176880946,77
ASO,-0.17524216981473795,21
ASPC,-0.0749700170870197,49
ASPCU,0.020423703558138107,77
ASPI,-0.09743125256854418,40
ASPN,0.5697799847143926,97
ASPS,-0.13302127327339502,30
ASR,-0.15096473947333333,26
ASRT,0.4654560274908423,96
ASRV,-0.05313826758359435,60
ASST,0.4651379962607339,96
ASTC,-0.2539625335987403,12
ASTE,-0.21309418720062018,16
ASTH,0.32383331034005064,94
ASTI,-0.13997925983091147,28
ASTL,-0.010676052823032509,72
ASTS,0.056626026687186845,82
ASUR,-0.07453684814429826,50
ASX,0.19084300506277613,91
