code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00763,48.0,37,1,7,0.55,0.4123
HK.00764,4.0,6,1,92,1.0,0.7503
HK.00765,3.0,12,1,5,0.9,0.86
HK.00767,55.0,93,0,0,0.05,
HK.00769,63.0,73,0,0,0.0,
HK.00771,73.0,67,0,0,0.3,0.1081
HK.00772,15.0,24,1,17,0.95,0.506
HK.00775,21.0,22,1,18,0.9,0.4817
HK.00776,3.0,2,1,43,1.0,
HK.00777,28.0,41,0,0,0.8,0.4515
HK.00780,11.0,20,1,100,1.0,0.494
HK.00784,98.0,71,0,0,0.7,
HK.00788,33.0,33,1,7,0.9,0.3021
HK.00789,41.0,58,0,0,0.45,0.4846
HK.00794,84.0,58,1,1,0.55,0.0744
HK.00797,94.0,97,0,0,0.0,
HK.00798,18.0,18,0,0,0.9,0.6267
HK.00799,74.0,86,0,0,0.05,0.1604
HK.00800,,10,1,21,1.0,0.3678
HK.00804,85.0,55,0,0,0.65,0.2742
HK.00805,98.0,99,0,0,0.0,0.0524
HK.00806,68.0,80,0,0,0.1,0.2217
HK.00807,49.0,55,1,2,0.1,0.278
HK.00809,4.0,2,1,10,0.7,0.7386
HK.00811,42.0,44,1,15,0.75,0.2839
HK.00813,1.0,4,1,1,0.95,
HK.00814,45.0,54,1,1,0.35,0.5254
HK.00815,8.0,19,1,1,0.9,0.6321
HK.00816,42.0,40,1,2,0.9,0.2991
HK.00817,70.0,30,1,24,1.0,0.247
HK.00818,44.0,65,1,1,0.05,0.3066
HK.00819,20.0,18,1,45,1.0,0.4914
HK.00821,40.0,82,0,0,0.35,
HK.00822,76.0,83,1,1,0.1,0.1074
HK.00825,48.0,37,1,3,0.5,0.3624
HK.00826,88.0,88,0,0,0.2,0.113
HK.00827,90.0,95,0,0,0.1,
HK.00828,22.0,42,1,6,0.55,0.709
HK.00829,16.0,57,0,0,0.25,0.523
HK.00830,8.0,17,1,5,0.85,0.7485
HK.00831,78.0,82,0,0,0.0,0.4612
HK.00832,10.0,39,1,6,0.75,0.8145
HK.00833,91.0,93,1,4,0.25,0.2783
HK.00834,77.0,45,0,0,0.9,
HK.00836,56.0,35,1,7,0.65,0.4212
HK.00837,42.0,35,1,1,0.55,0.1695
HK.00838,67.0,50,1,4,0.35,0.2577
HK.00839,10.0,31,1,5,0.7,0.7031
HK.00840,35.0,40,1,4,0.55,0.3592
HK.00841,39.0,4,1,5,0.6,0.525
HK.00842,78.0,92,0,0,0.4,
HK.00844,75.0,82,1,8,0.4,0.268
HK.00845,63.0,73,0,0,0.0,
HK.00846,34.0,65,0,0,0.2,0.7329
HK.00848,30.0,35,1,5,0.55,0.5318
HK.00851,35.0,45,1,6,0.9,0.5283
HK.00852,63.0,73,0,0,0.0,0.4869
HK.00853,15.0,27,0,0,0.8,0.5287
HK.00854,78.0,48,1,9,0.7,
HK.00855,38.0,51,0,0,0.35,0.335
HK.00856,73.0,33,1,11,0.7,0.2237
HK.00857,77.0,28,1,19,0.95,0.16
HK.00858,29.0,67,0,0,0.6,
HK.00859,26.0,12,1,24,1.0,0.5489
HK.00860,25.0,19,1,7,0.4,0.5684
HK.00861,21.0,22,1,28,1.0,0.5897
HK.00862,97.0,98,0,0,0.05,0.3076
HK.00863,25.0,53,1,1,0.3,0.3934
HK.00864,74.0,47,1,1,0.4,0.3198
HK.00865,89.0,95,0,0,0.05,
HK.00866,7.0,3,1,68,1.0,0.6204
HK.00867,44.0,77,0,0,0.4,0.1381
HK.00868,61.0,36,1,12,0.9,0.2367
HK.00869,58.0,70,1,2,0.1,0.4
HK.00871,46.0,60,0,0,0.25,0.7959
HK.00873,19.0,17,1,13,0.8,0.7422
HK.00874,47.0,68,0,0,0.1,0.3985
HK.00875,71.0,69,0,0,0.2,
HK.00876,57.0,1,1,28,1.0,
HK.00878,66.0,47,1,4,0.4,0.301
HK.00880,10.0,10,1,24,1.0,0.5795
HK.00881,5.0,16,1,91,1.0,0.7474
HK.00882,47.0,51,0,0,0.35,0.1841
HK.00883,61.0,16,1,18,0.9,0.2663
HK.00884,2.0,3,1,24,1.0,
HK.00887,35.0,48,0,0,0.5,0.5758
HK.00888,10.0,26,1,6,0.55,0.6486
HK.00889,92.0,90,1,4,0.45,
HK.00893,41.0,43,0,0,0.6,0.2889
HK.00894,98.0,99,1,1,0.25,
HK.00895,28.0,56,1,2,0.55,0.4082
HK.00896,75.0,79,0,0,0.45,0.5753
HK.00897,41.0,60,0,0,0.55,0.2671
HK.00898,58.0,63,0,0,0.0,0.1139
HK.00899,78.0,95,0,0,0.15,0.8474
HK.00900,81.0,78,0,0,0.0,0.0145
HK.00902,66.0,34,1,9,0.6,0.1882
HK.00907,71.0,73,0,0,0.0,
HK.00909,5.0,4,1,24,1.0,0.7085
HK.00910,63.0,73,0,0,0.0,0.8074
HK.00911,96.0,93,0,0,0.4,
HK.00912,67.0,71,0,0,0.05,0.2723
HK.00914,31.0,36,1,5,0.4,0.3355
HK.00915,11.0,11,1,17,0.85,
HK.00916,21.0,11,1,21,1.0,0.4681
HK.00917,1.0,5,1,23,1.0,0.9313
HK.00918,91.0,88,0,0,0.35,0.1779
HK.00919,66.0,41,1,4,0.3,
HK.00921,77.0,84,1,1,0.05,0.2804
HK.00922,26.0,20,1,1,0.85,0.4658
HK.00923,81.0,90,0,0,0.0,0.3906
HK.00924,9.0,90,0,0,0.6,
HK.00926,62.0,70,0,0,0.0,0.2758
HK.00927,34.0,55,1,5,0.3,0.4727
HK.00928,21.0,52,1,3,0.55,
HK.00929,73.0,67,1,16,0.8,
HK.00931,29.0,17,0,0,0.8,
HK.00932,39.0,71,0,0,0.1,0.5131
HK.00933,18.0,10,1,12,0.95,0.5828
HK.00934,43.0,54,1,1,0.15,0.3671
HK.00936,75.0,84,0,0,0.3,
HK.00938,48.0,48,1,2,0.25,
HK.00939,67.0,53,1,5,0.25,0.0757
HK.00941,57.0,59,1,4,0.2,0.1532
HK.00943,27.0,37,1,10,0.75,0.4826
HK.00945,84.0,88,0,0,0.0,0.0053
HK.00947,73.0,20,1,4,0.55,0.5204
HK.00948,74.0,93,0,0,0.3,
HK.00950,22.0,55,1,1,0.2,0.5318
HK.00951,53.0,16,1,36,1.0,0.4219
HK.00952,12.0,13,1,5,0.95,0.6814
HK.00953,31.0,31,1,2,0.25,0.4879
HK.00954,44.0,32,1,5,0.4,0.5512
HK.00956,31.0,39,0,0,0.8,0.2981
HK.00959,67.0,73,0,0,0.0,
HK.00960,20.0,19,1,14,0.7,0.6699
HK.00966,76.0,59,0,0,0.45,0.1219
HK.00968,20.0,10,1,36,1.0,0.5898
HK.00969,22.0,33,1,2,0.9,
HK.00970,19.0,23,1,3,0.45,0.6982
HK.00974,32.0,60,0,0,0.45,
HK.00975,19.0,10,1,20,1.0,0.5559
HK.00976,63.0,73,0,0,0.0,0.5018
HK.00978,66.0,55,0,0,0.75,0.4653
HK.00979,91.0,95,0,0,0.0,0.1008
HK.00980,41.0,38,1,3,0.65,0.4862
HK.00981,87.0,83,1,3,0.3,0.1999
HK.00983,35.0,51,1,1,0.2,0.5591
HK.00984,9.0,21,1,1,0.9,0.6399
HK.00986,1.0,2,1,25,1.0,
HK.00987,90.0,88,0,0,0.0,0.0508
HK.00989,80.0,91,0,0,0.05,
HK.00990,23.0,7,1,19,0.95,0.3663
HK.00991,71.0,25,1,12,0.7,0.2313
HK.00992,95.0,96,1,3,0.2,0.1451
HK.00993,13.0,45,0,0,0.55,
HK.00994,76.0,33,1,6,0.6,
HK.00995,80.0,71,1,5,0.25,0.0976
HK.00997,19.0,31,1,1,0.7,0.5556
HK.00998,52.0,39,1,9,0.5,0.0923
HK.00999,43.0,82,0,0,0.1,0.3507
HK.01000,32.0,46,0,0,0.65,0.2902
HK.01001,77.0,78,1,2,0.1,0.082
HK.01002,50.0,17,1,2,0.7,0.6192
HK.01003,22.0,36,1,1,0.7,0.7401
HK.01004,3.0,1,1,59,1.0,
HK.01005,34.0,70,1,1,0.15,
HK.01007,63.0,73,0,0,0.0,0.2951
HK.01008,46.0,55,1,4,0.25,
HK.01009,86.0,93,0,0,0.0,0.2088
HK.01010,6.0,2,1,8,0.85,
HK.01011,10.0,6,1,42,1.0,0.645
HK.01013,92.0,17,1,32,1.0,
HK.01020,90.0,27,1,1,0.8,0.5173
HK.01021,,12,1,6,0.7,0.3379
HK.01022,69.0,27,0,0,0.7,0.4558
HK.01023,61.0,61,0,0,0.0,0.2664
HK.01024,23.0,42,1,1,0.5,0.4797
HK.01025,39.0,45,1,2,0.65,0.8686
HK.01026,5.0,7,1,14,0.7,0.7303
HK.01027,91.0,91,0,0,0.0,0.2727
HK.01028,95.0,16,1,16,0.8,
HK.01029,19.0,18,1,10,0.6,0.7558
HK.01030,10.0,7,1,36,1.0,0.6076
HK.01033,24.0,13,1,74,1.0,0.5815
HK.01036,73.0,76,0,0,0.1,0.1696
HK.01037,55.0,28,1,18,0.9,
HK.01038,71.0,69,0,0,0.2,0.183
HK.01039,72.0,51,1,3,0.6,0.7598
HK.01044,48.0,44,0,0,0.55,0.2557
HK.01045,45.0,5,1,36,1.0,0.5337
HK.01046,71.0,86,0,0,0.05,
HK.01047,71.0,79,0,0,0.05,0.3124
HK.01049,59.0,32,1,2,0.65,
HK.01050,84.0,8,1,11,0.55,0.3493
HK.01051,34.0,89,0,0,0.0,0.2134
HK.01052,49.0,54,1,2,0.3,0.2227
HK.01053,27.0,29,1,8,0.75,
HK.01055,34.0,42,1,6,0.65,0.3962
HK.01057,14.0,11,1,26,1.0,0.4448
HK.01058,73.0,83,0,0,0.0,0.1886
HK.01059,78.0,78,0,0,0.6,0.2792
HK.01060,9.0,18,1,20,1.0,0.623
HK.01061,17.0,51,0,0,0.45,0.4895
HK.01063,3.0,1,1,9,0.75,0.7509
HK.01064,59.0,20,1,3,0.6,
HK.01065,48.0,38,1,6,0.3,0.1524
HK.01066,20.0,57,0,0,0.3,0.4916
HK.01068,16.0,26,1,2,0.9,0.7313
HK.01069,31.0,79,0,0,0.55,0.6754
HK.01070,88.0,85,0,0,0.4,0.0284
HK.01071,53.0,32,1,12,0.65,0.3475
HK.01072,77.0,6,1,36,1.0,
HK.01073,55.0,78,0,0,0.05,0.3019
HK.01075,15.0,11,1,5,0.75,0.4384
HK.01079,92.0,83,0,0,0.3,
HK.01080,51.0,25,1,7,0.45,0.5648
HK.01082,26.0,20,1,3,0.15,0.5755
HK.01083,43.0,49,1,1,0.45,0.2302
HK.01084,73.0,87,0,0,0.0,0.335
HK.01085,87.0,93,1,1,0.05,0.1786
HK.01086,28.0,58,1,2,0.3,0.4021
HK.01087,97.0,99,0,0,0.1,
HK.01088,74.0,39,1,1,0.65,0.1092
HK.01090,48.0,43,1,3,0.3,0.4323
HK.01091,44.0,19,1,30,1.0,
HK.01093,48.0,79,0,0,0.45,0.2236
HK.01094,14.0,18,1,1,0.85,
HK.01097,83.0,94,0,0,0.1,0.5192
HK.01098,22.0,20,1,4,0.7,0.7432
HK.01099,49.0,68,0,0,0.25,0.3319
HK.01100,77.0,75,0,0,0.0,0.3142
HK.01101,63.0,73,0,0,0.0,0.6084
HK.01102,93.0,97,0,0,0.25,0.38
HK.01104,53.0,37,0,0,0.85,0.53
HK.01105,36.0,46,1,2,0.35,0.5499
HK.01107,24.0,68,0,0,0.0,
HK.01108,9.0,9,1,11,0.9,0.6199
HK.01109,78.0,64,1,1,0.55,0.0915
HK.01110,17.0,17,1,9,0.7,0.4967
HK.01111,28.0,24,1,7,0.9,0.5792
HK.01112,77.0,90,0,0,0.7,0.0274
HK.01113,77.0,52,1,3,0.3,0.0555
HK.01114,13.0,13,1,14,0.75,0.4952
HK.01115,69.0,62,0,0,0.7,0.2939
HK.01116,19.0,22,1,15,0.8,0.8366
HK.01117,26.0,22,1,1,0.85,0.3334
HK.01118,79.0,83,0,0,0.0,0.04
HK.01119,6.0,19,1,16,0.95,0.9163
HK.01120,61.0,90,0,0,0.25,
HK.01121,3.0,1,1,63,1.0,0.8886
HK.01122,36.0,15,1,46,1.0,0.4419
HK.01123,52.0,63,1,2,0.1,0.3913
HK.01124,7.0,9,1,29,1.0,
HK.01125,25.0,21,1,18,0.9,0.7009
HK.01126,29.0,59,0,0,0.15,0.6046
HK.01127,57.0,60,1,2,0.1,0.3124
HK.01128,48.0,45,1,2,0.5,0.313
HK.01129,3.0,2,1,45,1.0,0.8856
HK.01130,75.0,79,0,0,0.2,
HK.01132,82.0,91,0,0,0.3,0.2113
HK.01133,85.0,11,1,36,1.0,0.4085
HK.01134,89.0,70,1,3,0.3,
HK.01137,24.0,62,1,1,0.25,0.5341
HK.01138,86.0,29,1,6,0.55,0.321
HK.01141,98.0,99,0,0,0.0,
HK.01142,2.0,15,1,1,0.85,
HK.01143,52.0,83,0,0,0.25,
HK.01145,17.0,13,1,8,0.5,0.5427
HK.01146,84.0,87,0,0,0.2,0.4578
HK.01147,78.0,88,0,0,0.25,0.142
HK.01148,37.0,58,0,0,0.1,0.4205
HK.01150,9.0,30,1,1,0.6,
HK.01152,92.0,56,1,5,0.45,
HK.01153,37.0,86,0,0,0.25,0.5198
HK.01156,90.0,69,0,0,0.4,0.0675
HK.01157,65.0,49,1,6,0.3,0.2069
HK.01159,76.0,81,0,0,0.05,
HK.01161,88.0,92,0,0,0.0,0.0
HK.01162,55.0,78,0,0,0.35,0.3285
HK.01163,80.0,63,0,0,0.2,0.0679
HK.01164,31.0,10,1,22,1.0,0.4504
HK.01165,77.0,73,0,0,0.0,
HK.01166,1.0,3,1,45,1.0,
HK.01167,21.0,63,0,0,0.6,0.5316
HK.01168,16.0,82,0,0,0.25,0.6855
HK.01170,41.0,38,1,6,0.35,0.5204
HK.01171,70.0,8,1,18,0.9,0.301
HK.01172,36.0,84,0,0,0.3,
HK.01173,78.0,85,0,0,0.55,
HK.01176,2.0,3,1,29,1.0,
HK.01177,29.0,59,0,0,0.7,0.4097
HK.01179,57.0,39,1,1,0.5,0.1574
HK.01180,86.0,93,0,0,0.1,0.648
HK.01181,11.0,13,1,1,0.25,0.7804
HK.01182,82.0,45,1,5,0.25,
HK.01183,55.0,38,1,2,0.75,
HK.01184,91.0,89,0,0,0.1,0.0409
HK.01186,44.0,48,1,7,0.35,0.3029
HK.01188,63.0,73,0,0,0.0,0.576
HK.01193,26.0,26,1,16,0.9,0.5843
HK.01195,10.0,22,1,1,0.55,0.5507
HK.01196,52.0,34,1,5,0.35,0.3445
HK.01198,4.0,4,1,7,0.8,0.9075
HK.01199,46.0,50,0,0,0.65,0.2462
HK.01200,72.0,26,1,7,0.6,0.2617
HK.01201,94.0,86,1,1,0.15,
HK.01202,91.0,88,0,0,0.05,0.0734
HK.01203,39.0,69,0,0,0.0,0.3323
HK.01204,82.0,93,0,0,0.4,
HK.01205,74.0,36,1,4,0.65,0.1966
HK.01206,23.0,90,0,0,0.1,0.4479
HK.01208,82.0,24,1,14,0.9,0.2941
HK.01209,46.0,39,1,1,0.7,0.1271
HK.01211,27.0,32,0,0,0.8,0.4509
HK.01213,86.0,65,1,12,0.6,0.2888
HK.01215,48.0,52,1,7,0.35,0.3076
HK.01216,31.0,29,1,1,0.6,0.4817
HK.01218,37.0,42,0,0,0.35,0.4286
HK.01220,65.0,73,0,0,0.0,0.6092
HK.01221,68.0,61,0,0,0.1,0.2414
HK.01222,47.0,73,0,0,0.35,0.4727
HK.01223,72.0,56,0,0,0.5,0.1656
HK.01224,63.0,73,1,1,0.05,0.2951
HK.01225,79.0,55,1,6,0.35,0.1972
HK.01228,93.0,50,1,3,0.4,
HK.01229,12.0,8,1,24,1.0,0.5417
HK.01231,78.0,63,1,1,0.15,
HK.01232,24.0,14,1,6,0.45,
HK.01233,1.0,4,1,63,1.0,
HK.01234,67.0,61,0,0,0.0,0.2944
HK.01235,76.0,77,1,1,0.05,0.1156
HK.01237,72.0,57,1,13,0.75,0.4658
HK.01238,31.0,41,0,0,0.35,0.809
HK.01239,87.0,22,0,0,0.7,
HK.01240,39.0,41,1,3,0.15,0.4221
HK.01241,21.0,12,1,5,0.5,
HK.01243,61.0,76,0,0,0.0,0.4054
HK.01244,6.0,10,1,25,1.0,0.7153
HK.01245,73.0,88,0,0,0.0,0.3311
HK.01246,63.0,73,0,0,0.0,0.4145
HK.01247,8.0,20,1,10,0.95,0.6707
HK.01250,13.0,15,1,18,0.95,0.557
HK.01251,91.0,79,0,0,0.15,
HK.01252,40.0,73,0,0,0.0,
HK.01253,11.0,8,1,2,0.6,
HK.01255,98.0,96,1,2,0.1,
HK.01257,40.0,28,1,12,0.8,0.327
HK.01258,81.0,49,1,1,0.55,0.1978
HK.01259,75.0,42,1,1,0.45,
HK.01260,56.0,22,1,6,0.5,0.1776
HK.01262,70.0,35,0,0,0.75,0.3224
HK.01265,26.0,44,1,1,0.4,0.4643
HK.01268,1.0,3,1,69,1.0,0.8445
HK.01269,39.0,85,0,0,0.2,
HK.01270,54.0,37,1,17,0.85,0.3427
HK.01271,3.0,18,1,2,0.6,0.919
HK.01272,52.0,55,0,0,0.2,0.1489
HK.01273,88.0,92,0,0,0.0,0.0485
HK.01274,22.0,79,1,2,0.5,
HK.01276,42.0,78,0,0,0.4,0.2631
HK.01277,77.0,15,1,18,0.9,0.2935
HK.01278,25.0,24,1,1,0.75,0.51
HK.01280,6.0,30,0,0,0.9,
HK.01281,51.0,58,0,0,0.25,
HK.01282,10.0,16,1,6,0.85,0.7042
HK.01283,72.0,49,1,2,0.35,0.1105
HK.01284,86.0,65,1,1,0.05,0.0705
HK.01285,67.0,58,1,4,0.2,0.274
HK.01286,93.0,43,1,1,0.7,
HK.01288,66.0,53,1,8,0.4,0.0699
HK.01289,66.0,83,0,0,0.05,0.1168
HK.01290,46.0,58,1,1,0.05,0.5938
HK.01292,15.0,23,1,5,0.95,0.4751
HK.01293,63.0,73,0,0,0.0,0.6662
HK.01298,73.0,85,0,0,0.0,
HK.01299,52.0,43,1,1,0.5,0.1019
HK.01300,98.0,95,1,9,0.45,0.4651
HK.01301,36.0,80,1,2,0.1,
HK.01302,35.0,24,1,1,0.95,0.3619
HK.01303,38.0,45,1,4,0.45,0.727
HK.01304,,84,0,0,0.65,0.272
HK.01305,79.0,94,0,0,0.0,0.2845
HK.01308,81.0,65,0,0,0.25,0.0263
HK.01310,47.0,32,1,2,0.8,
HK.01312,67.0,85,0,0,0.25,0.3861
HK.01313,14.0,19,1,17,0.95,0.5819
HK.01314,74.0,94,0,0,0.3,0.4041
HK.01315,29.0,48,1,4,0.35,0.5531
HK.01316,19.0,25,1,2,0.95,0.4627
HK.01317,6.0,14,1,2,0.85,0.6188
HK.01318,12.0,22,1,1,0.75,0.5589
HK.01319,83.0,82,0,0,0.0,0.0352
HK.01321,73.0,33,1,5,0.75,
HK.01323,87.0,96,0,0,0.0,0.37
HK.01326,49.0,73,0,0,0.0,0.6478
HK.01327,97.0,99,0,0,0.1,
HK.01328,91.0,82,0,0,0.6,
HK.01330,72.0,44,1,12,0.6,0.0906
HK.01332,84.0,92,0,0,0.25,
HK.01333,13.0,31,1,4,0.45,0.6318
HK.01334,74.0,77,1,1,0.95,0.4673
HK.01335,37.0,28,1,16,0.9,0.7019
HK.01336,70.0,71,1,1,0.3,0.1397
HK.01338,27.0,77,0,0,0.2,0.5623
HK.01339,42.0,76,0,0,0.35,0.2196
HK.01340,91.0,93,1,2,0.15,0.3555
HK.01341,1.0,5,1,11,0.7,0.9881
HK.01343,81.0,49,1,2,0.2,
HK.01345,72.0,76,1,1,0.1,0.1764
HK.01346,54.0,55,0,0,0.2,0.077
HK.01347,96.0,96,0,0,0.0,0.1855
HK.01348,95.0,93,0,0,0.85,
HK.01349,27.0,53,0,0,0.4,0.4619
HK.01351,14.0,20,0,0,0.9,0.6154
HK.01354,4.0,20,1,2,0.55,
HK.01355,75.0,79,0,0,0.2,
HK.01357,16.0,33,1,12,0.7,0.6481
HK.01358,52.0,66,0,0,0.05,0.2491
HK.01359,27.0,38,1,2,0.55,0.5341
HK.01361,25.0,22,1,16,0.9,0.3339
HK.01362,92.0,67,1,1,0.35,0.0516
HK.01364,38.0,35,1,2,0.6,0.2454
HK.01368,22.0,28,1,15,0.75,0.4564
HK.01370,3.0,1,1,27,1.0,
HK.01371,4.0,5,1,10,0.5,
HK.01372,16.0,49,1,3,0.5,
HK.01373,34.0,41,1,2,0.1,0.5756
HK.01375,35.0,57,1,1,0.3,0.5803
HK.01376,52.0,76,0,0,0.0,
HK.01378,33.0,8,1,28,1.0,0.3967
HK.01379,12.0,7,1,7,0.75,0.4616
HK.01380,93.0,61,1,4,0.25,
HK.01382,23.0,17,1,13,0.7,0.5553
HK.01384,,22,1,26,1.0,
HK.01385,32.0,38,0,0,0.65,0.3773
HK.01388,21.0,27,1,3,0.4,0.4762
HK.01389,88.0,81,0,0,0.6,
HK.01393,18.0,14,1,30,1.0,0.7234
HK.01395,26.0,18,1,5,0.45,0.4275
HK.01396,95.0,78,1,2,0.55,
HK.01397,58.0,34,1,10,0.55,0.2458
HK.01398,72.0,60,1,5,0.25,0.0739
HK.01399,94.0,85,1,3,0.35,
HK.01400,54.0,68,1,3,0.2,
HK.01401,2.0,6,1,1,0.9,
HK.01402,71.0,52,0,0,0.7,0.4718
HK.01405,6.0,20,0,0,0.9,0.7055
HK.01406,63.0,73,0,0,0.0,0.464
HK.01407,74.0,76,0,0,0.05,0.1996
HK.01408,86.0,23,1,10,0.9,0.2127
HK.01410,94.0,64,1,2,0.15,0.077
HK.01412,28.0,76,0,0,0.0,0.2997
HK.01413,6.0,24,0,0,0.9,0.8448
HK.01415,30.0,18,1,28,1.0,0.3699
HK.01416,88.0,57,1,4,0.65,0.3192
HK.01417,99.0,99,0,0,0.0,
HK.01418,18.0,53,1,1,0.35,
HK.01419,51.0,61,0,0,0.2,0.4553
HK.01420,65.0,34,1,4,0.8,
HK.01421,66.0,79,1,3,0.15,
HK.01425,70.0,81,0,0,0.1,0.1621
HK.01427,76.0,84,1,2,0.4,0.4357
HK.01428,22.0,5,1,42,1.0,
HK.01429,95.0,16,1,4,0.9,
HK.01431,34.0,18,1,26,1.0,0.4024
HK.01432,69.0,68,1,2,0.1,0.2656
HK.01433,52.0,73,0,0,0.0,0.2825
HK.01440,89.0,55,1,3,0.25,
HK.01442,57.0,71,0,0,0.05,0.3883
HK.01443,32.0,49,1,4,0.3,
HK.01446,38.0,51,1,1,0.1,0.2973
HK.01447,80.0,85,0,0,0.0,
HK.01448,51.0,73,0,0,0.0,0.5146
HK.01449,77.0,61,0,0,0.2,0.3005
HK.01450,34.0,65,1,6,0.55,0.6009
HK.01451,58.0,24,1,1,0.95,0.3097
HK.01452,89.0,82,1,3,0.2,0.1526
HK.01455,71.0,69,1,1,0.05,0.0781
HK.01456,33.0,55,1,1,0.2,0.5072
HK.01458,22.0,45,0,0,0.85,0.5427
HK.01459,32.0,53,1,1,0.2,0.585
HK.01460,73.0,91,0,0,0.1,0.1866
HK.01461,39.0,70,0,0,0.2,0.4758
HK.01463,78.0,58,1,1,0.05,
HK.01466,92.0,97,0,0,0.0,0.3174
HK.01468,2.0,1,1,8,0.6,
HK.01470,90.0,50,1,2,0.15,
HK.01471,11.0,58,0,0,0.6,
HK.01472,90.0,66,1,4,0.85,0.2498
HK.01473,98.0,97,1,2,0.25,
HK.01475,51.0,47,0,0,0.4,0.0737
HK.01476,15.0,35,1,1,0.55,0.5979
HK.01477,12.0,21,0,0,0.9,0.5375
HK.01478,28.0,14,1,10,0.65,0.5459
HK.01480,83.0,88,1,10,0.5,0.5187
HK.01481,88.0,10,1,4,0.7,0.4342
HK.01483,44.0,23,1,3,0.7,0.4263
HK.01486,53.0,1,1,6,0.6,0.5428
HK.01488,81.0,90,0,0,0.25,
HK.01489,90.0,91,0,0,0.05,
HK.01490,86.0,66,0,0,0.1,0.173
HK.01496,71.0,69,0,0,0.3,0.0903
HK.01497,75.0,81,0,0,0.15,0.6562
HK.01498,31.0,63,1,1,0.05,0.7046
HK.01499,7.0,26,0,0,0.85,0.8273
HK.01500,96.0,66,1,5,0.65,
HK.01501,67.0,40,1,1,0.45,0.2302
HK.01502,58.0,60,0,0,0.2,0.2591
HK.01508,34.0,54,0,0,0.2,0.2825
HK.01513,54.0,81,0,0,0.15,0.2495
HK.01515,27.0,48,1,1,0.5,0.4959
HK.01516,16.0,25,1,31,1.0,0.7135
HK.01518,8.0,8,1,5,0.95,0.7261
HK.01519,67.0,68,0,0,0.45,0.119
HK.01520,9.0,23,1,15,0.75,
HK.01521,53.0,88,0,0,0.05,0.4953
HK.01522,39.0,48,0,0,0.5,0.2652
HK.01523,83.0,40,1,11,0.55,0.1501
HK.01525,58.0,94,0,0,0.15,0.3592
HK.01526,77.0,96,0,0,0.05,0.3651
HK.01527,71.0,65,0,0,0.4,
HK.01528,24.0,15,1,15,0.9,0.6719
HK.01529,50.0,82,0,0,0.35,
HK.01530,23.0,66,0,0,0.5,0.4458
HK.01532,47.0,15,1,12,0.65,
HK.01536,45.0,3,1,10,0.5,0.514
HK.01538,93.0,87,0,0,0.2,0.0827
HK.01539,62.0,78,0,0,0.2,0.5551
HK.01540,83.0,88,0,0,0.25,0.1715
HK.01541,7.0,76,0,0,0.15,0.8221
HK.01542,31.0,67,1,2,0.4,0.7513
HK.01543,10.0,43,1,1,0.05,
HK.01545,91.0,85,0,0,0.0,0.0401
HK.01546,85.0,4,1,16,0.9,
HK.01547,62.0,51,1,12,0.6,0.3449
HK.01548,70.0,85,0,0,0.5,0.2654
HK.01549,35.0,21,1,1,0.15,
HK.01551,61.0,78,1,3,0.15,0.3108
HK.01552,84.0,84,0,0,0.1,0.0593
HK.01553,47.0,43,0,0,0.6,0.214
HK.01555,21.0,17,1,2,0.6,
HK.01556,36.0,58,0,0,0.4,0.2413
HK.01557,94.0,91,0,0,0.0,
HK.01559,21.0,46,1,3,0.75,0.7529
HK.01560,64.0,66,1,6,0.35,0.5561
HK.01561,26.0,91,1,1,0.25,
HK.01563,25.0,43,1,6,0.5,0.7856
HK.01565,65.0,92,0,0,0.5,0.4888
HK.01566,63.0,2,1,19,0.95,
HK.01568,51.0,44,0,0,0.45,0.2096
HK.01569,18.0,30,1,7,0.4,0.6301
HK.01570,98.0,84,0,0,0.15,
HK.01571,68.0,55,1,1,0.3,0.1746
HK.01572,55.0,62,0,0,0.45,0.5298
HK.01575,15.0,11,1,14,0.7,0.7684
HK.01576,57.0,71,0,0,0.05,0.3837
HK.01577,83.0,90,0,0,0.1,0.1051
HK.01578,49.0,48,1,1,0.3,0.1619
HK.01579,72.0,63,0,0,0.35,0.191
HK.01580,75.0,7,1,35,1.0,
HK.01581,88.0,57,1,2,0.7,
HK.01582,71.0,52,1,1,0.2,0.394
HK.01583,22.0,31,1,5,0.95,0.4237
HK.01585,27.0,27,1,18,0.9,0.365
HK.01586,37.0,88,0,0,0.0,0.4187
HK.01587,69.0,79,0,0,0.0,0.04
HK.01588,8.0,14,1,3,0.75,0.5392
HK.01591,44.0,37,1,9,0.55,0.5806
HK.01592,80.0,95,0,0,0.55,
HK.01593,30.0,27,1,8,0.4,0.4988
HK.01596,5.0,4,1,19,0.95,
HK.01597,96.0,96,0,0,0.0,
HK.01598,63.0,73,0,0,0.0,0.3771
HK.01599,34.0,37,1,6,0.65,0.4468
HK.01600,46.0,67,0,0,0.05,0.4147
HK.01601,54.0,62,0,0,0.0,0.2177
HK.01606,54.0,54,1,2,0.1,0.2732
HK.01608,4.0,2,1,2,0.5,
HK.01610,21.0,27,0,0,0.85,0.5447
HK.01611,29.0,48,0,0,0.9,0.716
HK.01612,61.0,34,1,3,0.6,0.2923
HK.01613,95.0,99,0,0,0.0,
