code,rs_percentile_12m,rs_percentile_3m,rs_below_ma,rs_days_below_ma,rs_frac_below_ma,rs_pct_off_high
HK.00763,50.0,51,1,3,0.35,0.3917
HK.00764,5.0,5,1,89,1.0,0.7422
HK.00765,5.0,10,1,2,0.9,0.8555
HK.00767,53.0,90,0,0,0.25,
HK.00769,64.0,73,0,0,0.05,
HK.00771,74.0,67,0,0,0.4,0.1076
HK.00772,12.0,19,1,13,0.85,0.5176
HK.00775,24.0,21,1,14,0.85,0.4677
HK.00776,5.0,5,1,39,1.0,
HK.00777,30.0,36,1,18,0.9,0.458
HK.00780,10.0,18,1,96,1.0,0.493
HK.00784,98.0,90,0,0,0.8,
HK.00788,33.0,33,1,3,0.9,0.2913
HK.00789,48.0,45,0,0,0.5,0.4852
HK.00794,81.0,48,1,9,0.5,0.0814
HK.00797,91.0,96,0,0,0.0,
HK.00798,13.0,10,1,18,0.95,0.6576
HK.00799,74.0,83,0,0,0.05,0.2129
HK.00800,,9,1,17,0.85,0.357
HK.00804,84.0,31,0,0,0.55,0.294
HK.00805,98.0,99,0,0,0.0,0.0
HK.00806,67.0,68,0,0,0.15,0.2123
HK.00807,51.0,59,0,0,0.1,0.2509
HK.00809,4.0,2,1,7,0.65,0.7381
HK.00811,40.0,36,1,11,0.65,0.2945
HK.00813,1.0,2,1,85,1.0,
HK.00814,52.0,54,0,0,0.45,0.5101
HK.00815,6.0,9,1,35,1.0,0.6547
HK.00816,40.0,41,0,0,0.95,0.2835
HK.00817,54.0,19,1,20,1.0,0.2902
HK.00818,54.0,77,0,0,0.0,0.2536
HK.00819,21.0,17,1,41,1.0,0.4778
HK.00821,33.0,82,0,0,0.3,
HK.00822,78.0,91,0,0,0.05,0.0586
HK.00825,51.0,37,0,0,0.5,0.3453
HK.00826,86.0,84,0,0,0.4,0.1092
HK.00827,90.0,96,0,0,0.3,
HK.00828,19.0,46,1,2,0.55,0.7028
HK.00829,10.0,35,0,0,0.4,0.5286
HK.00830,13.0,22,1,1,0.85,0.7378
HK.00831,74.0,69,0,0,0.2,0.4771
HK.00832,11.0,33,1,3,0.75,0.8085
HK.00833,91.0,94,0,0,0.05,0.2255
HK.00834,36.0,6,1,17,0.9,
HK.00836,55.0,36,1,3,0.45,0.4084
HK.00837,50.0,43,0,0,0.65,0.1344
HK.00838,75.0,83,0,0,0.15,0.1912
HK.00839,8.0,20,1,1,0.65,0.7054
HK.00840,35.0,34,1,1,0.45,0.3386
HK.00841,45.0,4,1,2,0.45,0.5097
HK.00842,68.0,92,1,6,0.3,
HK.00844,69.0,77,1,5,0.25,0.2622
HK.00845,64.0,73,0,0,0.05,
HK.00846,37.0,48,0,0,0.3,0.7243
HK.00848,30.0,32,1,2,0.55,0.5168
HK.00851,42.0,24,1,2,0.9,0.5183
HK.00852,64.0,73,0,0,0.05,0.4704
HK.00853,12.0,14,1,1,0.95,0.5523
HK.00854,75.0,57,1,6,0.6,
HK.00855,36.0,48,0,0,0.4,0.3308
HK.00856,72.0,54,1,7,0.5,0.1955
HK.00857,70.0,20,1,15,0.95,0.1817
HK.00858,36.0,27,1,6,0.7,
HK.00859,28.0,10,1,21,1.0,0.5344
HK.00860,35.0,40,1,3,0.2,0.5106
HK.00861,21.0,35,1,24,1.0,0.5775
HK.00862,96.0,98,0,0,0.0,0.2715
HK.00863,34.0,61,0,0,0.45,0.3553
HK.00864,74.0,47,0,0,0.5,0.2979
HK.00865,89.0,96,0,0,0.05,
HK.00866,8.0,3,1,64,1.0,0.6102
HK.00867,31.0,39,0,0,0.6,0.2236
HK.00868,61.0,38,1,8,0.85,0.2106
HK.00869,60.0,81,0,0,0.05,0.3707
HK.00871,47.0,49,0,0,0.4,0.7873
HK.00873,16.0,18,1,9,0.8,0.7412
HK.00874,38.0,48,0,0,0.3,0.4256
HK.00875,74.0,89,0,0,0.4,
HK.00876,43.0,1,1,25,1.0,
HK.00878,62.0,45,1,1,0.35,0.2877
HK.00880,11.0,11,1,20,1.0,0.5682
HK.00881,5.0,11,1,87,1.0,0.759
HK.00882,42.0,44,0,0,0.5,0.1818
HK.00883,56.0,15,1,14,0.75,0.2744
HK.00884,2.0,6,1,20,1.0,
HK.00887,28.0,40,0,0,0.7,0.5679
HK.00888,13.0,28,1,2,0.5,0.6227
HK.00889,94.0,97,0,0,0.25,
HK.00893,30.0,24,0,0,0.75,0.3235
HK.00894,99.0,99,0,0,0.2,
HK.00895,27.0,46,1,1,0.6,0.4025
HK.00896,66.0,65,0,0,0.35,0.5978
HK.00897,25.0,30,1,2,0.45,0.3191
HK.00898,60.0,70,0,0,0.05,0.0854
HK.00899,78.0,95,0,0,0.3,0.8417
HK.00900,82.0,79,0,0,0.05,0.0
HK.00902,65.0,37,1,5,0.4,0.1492
HK.00907,49.0,71,0,0,0.05,
HK.00909,5.0,4,1,20,1.0,0.7079
HK.00910,64.0,73,0,0,0.05,0.8013
HK.00911,95.0,93,0,0,0.45,
HK.00912,66.0,80,0,0,0.05,0.2458
HK.00914,34.0,39,1,1,0.3,0.3168
HK.00915,12.0,10,1,13,0.85,
HK.00916,20.0,13,1,17,0.85,0.4585
HK.00917,1.0,4,1,19,0.95,0.9347
HK.00918,93.0,95,0,0,0.35,0.0
HK.00919,71.0,62,0,0,0.1,
HK.00921,77.0,90,0,0,0.0,0.2247
HK.00922,29.0,25,1,2,0.75,0.4463
HK.00923,71.0,70,0,0,0.15,0.4338
HK.00924,9.0,85,0,0,0.8,
HK.00926,65.0,70,0,0,0.1,0.2526
HK.00927,33.0,47,1,2,0.25,0.4614
HK.00928,28.0,45,1,4,0.6,
HK.00929,81.0,77,1,12,0.65,
HK.00931,36.0,23,0,0,0.95,
HK.00932,43.0,68,0,0,0.25,0.4974
HK.00933,24.0,17,1,8,0.95,0.5659
HK.00934,41.0,51,0,0,0.2,0.3592
HK.00936,78.0,52,0,0,0.35,
HK.00938,65.0,79,0,0,0.25,
HK.00939,71.0,58,1,1,0.15,0.0463
HK.00941,57.0,57,0,0,0.05,0.1417
HK.00943,27.0,41,1,6,0.75,0.4789
HK.00945,83.0,86,0,0,0.05,0.0
HK.00947,74.0,48,0,0,0.4,0.4733
HK.00948,62.0,86,0,0,0.4,
HK.00950,20.0,52,0,0,0.25,0.5238
HK.00951,56.0,16,1,32,1.0,0.397
HK.00952,13.0,11,1,2,0.95,0.6711
HK.00953,31.0,54,1,2,0.15,0.4833
HK.00954,49.0,44,1,2,0.3,0.5286
HK.00956,24.0,27,1,2,0.9,0.3193
HK.00959,67.0,73,0,0,0.05,
HK.00960,16.0,15,1,10,0.7,0.6736
HK.00966,68.0,39,1,5,0.6,0.176
HK.00968,19.0,11,1,32,1.0,0.5704
HK.00969,22.0,30,1,3,0.95,
HK.00970,23.0,47,0,0,0.45,0.6635
HK.00974,28.0,33,1,3,0.6,
HK.00975,16.0,7,1,16,0.95,0.5709
HK.00976,64.0,73,0,0,0.05,0.4858
HK.00978,54.0,50,1,2,0.7,0.4816
HK.00979,89.0,94,0,0,0.0,0.1336
HK.00980,40.0,54,0,0,0.65,0.4723
HK.00981,91.0,93,0,0,0.15,0.0
HK.00983,34.0,50,0,0,0.25,0.5623
HK.00984,7.0,14,1,61,1.0,0.6368
HK.00986,2.0,4,1,21,1.0,
HK.00987,92.0,93,0,0,0.15,0.0
HK.00989,58.0,90,1,1,0.05,
HK.00990,19.0,5,1,15,0.75,0.4073
HK.00991,71.0,38,1,8,0.5,0.1763
HK.00992,95.0,96,0,0,0.05,0.0321
HK.00993,13.0,29,0,0,0.7,
HK.00994,74.0,31,1,2,0.5,
HK.00995,79.0,61,1,1,0.05,0.0833
HK.00997,20.0,35,0,0,0.8,0.5159
HK.00998,52.0,38,1,5,0.45,0.0776
HK.00999,37.0,66,0,0,0.1,0.3454
HK.01000,33.0,65,0,0,0.85,0.2711
HK.01001,80.0,86,0,0,0.0,0.0113
HK.01002,75.0,58,0,0,0.6,0.5308
HK.01003,24.0,39,0,0,0.85,0.7306
HK.01004,3.0,2,1,55,1.0,
HK.01005,37.0,79,0,0,0.3,
HK.01007,64.0,73,0,0,0.05,0.2724
HK.01008,45.0,69,1,1,0.15,
HK.01009,86.0,94,0,0,0.0,0.1371
HK.01010,12.0,8,1,4,0.75,
HK.01011,12.0,7,1,38,1.0,0.6355
HK.01013,93.0,14,1,28,1.0,
HK.01020,92.0,53,0,0,0.95,0.4127
HK.01022,39.0,9,1,12,0.75,0.5427
HK.01023,58.0,56,0,0,0.15,0.259
HK.01024,22.0,52,1,6,0.5,0.4506
HK.01025,42.0,32,0,0,0.75,0.8725
HK.01026,5.0,6,1,11,0.55,0.7263
HK.01027,92.0,90,0,0,0.1,0.2265
HK.01028,94.0,23,1,12,0.6,
HK.01029,22.0,23,1,7,0.6,0.7394
HK.01030,11.0,7,1,32,1.0,0.5971
HK.01033,17.0,11,1,70,1.0,0.5851
HK.01036,72.0,69,0,0,0.25,0.1418
HK.01037,83.0,27,1,14,0.75,
HK.01038,74.0,65,0,0,0.4,0.1468
HK.01039,68.0,49,1,1,0.65,0.7534
HK.01044,43.0,34,1,9,0.7,0.275
HK.01045,53.0,5,1,32,1.0,0.5077
HK.01046,76.0,90,0,0,0.0,
HK.01047,59.0,58,0,0,0.15,0.3417
HK.01049,56.0,30,0,0,0.7,
HK.01050,84.0,19,1,7,0.35,0.3218
HK.01051,24.0,79,0,0,0.2,0.2676
HK.01052,45.0,47,0,0,0.2,0.2282
HK.01053,31.0,34,1,4,0.75,
HK.01055,29.0,32,1,2,0.65,0.3872
HK.01057,20.0,13,1,22,1.0,0.4282
HK.01058,75.0,84,0,0,0.0,0.1733
HK.01059,55.0,30,1,11,0.7,0.3367
HK.01060,8.0,19,1,16,0.9,0.6291
HK.01061,17.0,31,0,0,0.6,0.491
HK.01063,4.0,2,1,5,0.75,0.7336
HK.01064,75.0,50,0,0,0.45,
HK.01065,47.0,37,1,2,0.25,0.1271
HK.01066,14.0,45,0,0,0.4,0.4908
HK.01068,14.0,18,1,24,1.0,0.7341
HK.01069,11.0,14,1,8,0.6,0.753
HK.01070,85.0,76,0,0,0.6,0.0483
HK.01071,42.0,29,1,8,0.45,0.3414
HK.01072,65.0,4,1,32,1.0,
HK.01073,47.0,55,0,0,0.0,0.3104
HK.01075,17.0,14,1,1,0.75,0.4168
HK.01079,88.0,52,0,0,0.5,
HK.01080,45.0,58,1,3,0.3,0.5386
HK.01082,59.0,82,0,0,0.05,0.4513
HK.01083,38.0,41,1,1,0.4,0.2353
HK.01084,62.0,78,0,0,0.05,0.3652
HK.01085,88.0,95,0,0,0.0,0.0716
HK.01086,28.0,52,0,0,0.35,0.386
HK.01087,96.0,98,0,0,0.15,
HK.01088,68.0,35,1,5,0.5,0.1214
HK.01090,48.0,54,0,0,0.2,0.417
HK.01091,47.0,15,1,26,1.0,
HK.01093,39.0,44,0,0,0.65,0.2939
HK.01094,8.0,8,1,2,0.95,
HK.01097,85.0,96,0,0,0.1,0.4865
HK.01098,34.0,49,0,0,0.7,0.6994
HK.01099,41.0,54,0,0,0.4,0.3586
HK.01100,77.0,76,0,0,0.05,0.3016
HK.01101,64.0,73,0,0,0.05,0.6017
HK.01102,85.0,86,0,0,0.35,0.5644
HK.01104,29.0,8,1,32,1.0,0.5968
HK.01105,33.0,52,0,0,0.35,0.5378
HK.01107,20.0,63,0,0,0.1,
HK.01108,10.0,11,1,7,0.9,0.5894
HK.01109,74.0,60,1,8,0.4,0.1115
HK.01110,20.0,25,1,5,0.7,0.4673
HK.01111,21.0,18,1,3,0.8,0.5881
HK.01112,33.0,22,1,1,0.9,0.2611
HK.01113,80.0,59,0,0,0.35,0.0131
HK.01114,14.0,9,1,10,0.75,0.5074
HK.01115,49.0,31,1,1,0.9,0.3616
HK.01116,25.0,23,1,11,0.75,0.8288
HK.01117,27.0,22,1,1,0.9,0.3224
HK.01118,79.0,82,0,0,0.1,0.0091
HK.01119,6.0,17,1,12,0.95,0.9188
HK.01120,28.0,38,0,0,0.35,
HK.01121,3.0,2,1,59,1.0,0.8897
HK.01122,38.0,12,1,42,1.0,0.4352
HK.01123,52.0,65,0,0,0.1,0.3659
HK.01124,7.0,14,1,25,1.0,
HK.01125,28.0,27,1,15,0.9,0.6828
HK.01126,27.0,53,0,0,0.2,0.6008
HK.01127,60.0,64,0,0,0.1,0.2881
HK.01128,51.0,55,0,0,0.35,0.3139
HK.01129,3.0,2,1,42,1.0,0.8819
HK.01130,70.0,69,0,0,0.4,
HK.01132,83.0,91,0,0,0.5,0.1786
HK.01133,85.0,12,1,32,1.0,0.3889
HK.01134,88.0,69,0,0,0.3,
HK.01137,27.0,56,0,0,0.4,0.5079
HK.01138,84.0,23,1,2,0.55,0.2868
HK.01141,98.0,98,0,0,0.1,
HK.01142,2.0,5,1,25,1.0,
HK.01143,58.0,84,0,0,0.45,
HK.01145,15.0,11,1,5,0.5,0.5612
HK.01146,86.0,86,0,0,0.2,0.4209
HK.01147,77.0,86,0,0,0.25,0.0811
HK.01148,49.0,51,0,0,0.15,0.4127
HK.01150,11.0,31,0,0,0.7,
HK.01152,92.0,89,1,1,0.25,
HK.01153,30.0,76,0,0,0.4,0.5616
HK.01156,91.0,84,0,0,0.35,0.0258
HK.01157,60.0,48,1,2,0.2,0.214
HK.01159,70.0,88,0,0,0.05,
HK.01161,82.0,84,0,0,0.0,0.0085
HK.01162,50.0,80,0,0,0.45,0.314
HK.01163,81.0,85,0,0,0.1,0.0379
HK.01164,32.0,8,1,18,0.95,0.4535
HK.01165,74.0,73,0,0,0.05,
HK.01166,2.0,2,1,41,1.0,
HK.01167,22.0,29,0,0,0.8,0.5346
HK.01168,7.0,55,0,0,0.45,0.7226
HK.01170,37.0,39,1,2,0.2,0.5133
HK.01171,69.0,16,1,14,0.7,0.2676
HK.01172,34.0,80,0,0,0.45,
HK.01173,44.0,42,0,0,0.6,
HK.01176,1.0,2,1,25,1.0,
HK.01177,24.0,29,0,0,0.9,0.4454
HK.01179,65.0,46,0,0,0.65,0.1178
HK.01180,86.0,95,0,0,0.1,0.6289
HK.01181,16.0,50,0,0,0.25,0.7526
HK.01182,86.0,70,1,1,0.15,
HK.01183,58.0,42,0,0,0.8,
HK.01184,90.0,92,0,0,0.1,0.027
HK.01186,42.0,45,1,3,0.25,0.3039
HK.01188,64.0,73,0,0,0.05,0.5624
HK.01193,25.0,24,1,12,0.75,0.5839
HK.01195,12.0,22,1,8,0.7,0.5386
HK.01196,56.0,56,1,1,0.15,0.3143
HK.01198,4.0,5,1,3,0.7,0.9065
HK.01199,39.0,37,1,10,0.75,0.2897
HK.01200,80.0,35,1,3,0.6,0.1927
HK.01201,95.0,90,0,0,0.2,
HK.01202,90.0,85,0,0,0.05,0.1139
HK.01203,37.0,67,0,0,0.05,0.3345
HK.01204,84.0,94,0,0,0.55,
HK.01205,77.0,49,0,0,0.55,0.1489
HK.01206,24.0,89,0,0,0.25,0.4301
HK.01208,81.0,24,1,10,0.75,0.2834
HK.01209,44.0,34,1,11,0.85,0.1402
HK.01211,17.0,14,1,19,0.95,0.5104
HK.01213,86.0,82,1,9,0.45,0.2816
HK.01215,52.0,48,1,3,0.3,0.289
HK.01216,39.0,36,1,2,0.65,0.448
HK.01218,40.0,48,0,0,0.5,0.4103
HK.01220,66.0,73,0,0,0.05,0.5966
HK.01221,67.0,47,0,0,0.25,0.2319
HK.01222,54.0,84,0,0,0.45,0.4327
HK.01223,69.0,57,0,0,0.6,0.1497
HK.01224,68.0,80,0,0,0.05,0.2542
HK.01225,86.0,91,1,2,0.15,0.1055
HK.01228,95.0,93,0,0,0.45,
HK.01229,10.0,7,1,20,1.0,0.5327
HK.01231,79.0,61,0,0,0.25,
HK.01232,60.0,79,1,2,0.25,
HK.01233,1.0,7,1,59,1.0,
HK.01234,60.0,56,0,0,0.0,0.2976
HK.01235,78.0,77,0,0,0.05,0.0775
HK.01237,70.0,63,1,9,0.75,0.4671
HK.01238,19.0,23,1,4,0.35,0.8281
HK.01239,83.0,27,0,0,0.55,
HK.01240,48.0,57,0,0,0.0,0.374
HK.01241,24.0,20,1,2,0.5,
HK.01243,54.0,62,0,0,0.1,0.4049
HK.01244,7.0,9,1,21,1.0,0.6981
HK.01245,74.0,87,0,0,0.1,0.3133
HK.01246,64.0,73,0,0,0.05,0.3957
HK.01247,5.0,17,1,6,0.95,0.6791
HK.01250,13.0,14,1,15,0.95,0.5509
HK.01251,91.0,76,0,0,0.3,
HK.01252,45.0,73,0,0,0.05,
HK.01253,26.0,30,0,0,0.6,
HK.01255,98.0,97,0,0,0.0,
HK.01257,47.0,41,1,8,0.6,0.2804
HK.01258,75.0,40,1,6,0.45,0.227
HK.01259,77.0,53,0,0,0.4,
HK.01260,67.0,43,1,2,0.35,0.1152
HK.01262,47.0,21,0,0,0.85,0.3947
HK.01265,30.0,37,0,0,0.5,0.4316
HK.01268,1.0,3,1,65,1.0,0.8434
HK.01269,28.0,75,0,0,0.25,
HK.01270,56.0,36,1,13,0.8,0.3394
HK.01271,6.0,30,1,2,0.65,0.9065
HK.01272,49.0,53,0,0,0.3,0.1325
HK.01273,88.0,92,0,0,0.1,0.0091
HK.01274,23.0,63,0,0,0.55,
HK.01276,43.0,53,0,0,0.6,0.2667
HK.01277,70.0,10,1,14,0.8,0.2928
HK.01278,30.0,28,1,3,0.8,0.489
HK.01280,5.0,20,1,13,0.95,
HK.01281,60.0,77,0,0,0.3,
HK.01282,12.0,16,1,2,0.85,0.6919
HK.01283,79.0,77,0,0,0.25,0.0329
HK.01284,87.0,90,0,0,0.0,0.0
HK.01285,77.0,71,0,0,0.1,0.2545
HK.01286,93.0,29,1,2,0.8,
HK.01288,67.0,54,1,4,0.3,0.052
HK.01289,63.0,76,0,0,0.15,0.1183
HK.01290,55.0,79,0,0,0.0,0.5579
HK.01292,17.0,25,1,2,0.9,0.4543
HK.01293,64.0,73,0,0,0.05,0.6555
HK.01298,72.0,87,0,0,0.1,
HK.01299,52.0,35,0,0,0.65,0.0924
HK.01300,99.0,97,1,5,0.25,0.2737
HK.01301,40.0,86,0,0,0.05,
HK.01302,32.0,19,1,25,1.0,0.3764
HK.01303,75.0,90,0,0,0.4,0.643
HK.01304,,89,0,0,0.85,0.2085
HK.01305,78.0,95,0,0,0.1,0.2736
HK.01308,77.0,56,0,0,0.25,0.042
HK.01310,60.0,30,1,2,0.9,
HK.01312,47.0,75,0,0,0.45,0.4116
HK.01313,15.0,20,1,13,0.95,0.5706
HK.01314,53.0,87,0,0,0.5,0.4553
HK.01315,25.0,47,1,1,0.35,0.5246
HK.01316,18.0,22,1,17,0.9,0.4718
HK.01317,6.0,15,1,1,0.9,0.6109
HK.01318,12.0,21,1,11,0.8,0.573
HK.01319,82.0,71,0,0,0.1,0.0
HK.01321,78.0,40,1,2,0.6,
HK.01323,90.0,97,0,0,0.15,0.2616
HK.01326,41.0,73,0,0,0.05,0.6365
HK.01327,96.0,98,0,0,0.25,
HK.01328,90.0,70,1,1,0.65,
HK.01330,65.0,37,1,8,0.4,0.1117
HK.01332,49.0,50,0,0,0.45,
HK.01333,16.0,43,0,0,0.45,0.6158
HK.01334,75.0,6,1,21,1.0,0.4754
HK.01335,33.0,24,1,12,0.85,0.6998
HK.01336,67.0,58,1,3,0.4,0.1526
HK.01338,23.0,69,0,0,0.35,0.5506
HK.01339,27.0,39,1,5,0.55,0.2807
HK.01340,91.0,95,1,1,0.05,0.2895
HK.01341,1.0,2,1,8,0.6,0.9877
HK.01343,84.0,66,0,0,0.2,
HK.01345,77.0,81,0,0,0.05,0.1198
HK.01346,51.0,46,0,0,0.3,0.0952
HK.01347,97.0,97,0,0,0.0,0.0
HK.01348,93.0,28,1,16,0.8,
HK.01349,29.0,52,0,0,0.6,0.4498
HK.01351,16.0,17,1,33,1.0,0.6269
HK.01354,4.0,24,0,0,0.65,
HK.01355,77.0,82,0,0,0.4,
HK.01357,11.0,37,1,8,0.5,0.6587
HK.01358,54.0,63,0,0,0.05,0.2499
HK.01359,28.0,34,1,3,0.6,0.5375
HK.01361,25.0,22,1,12,0.9,0.3437
HK.01362,92.0,75,0,0,0.35,0.0091
HK.01364,46.0,38,0,0,0.6,0.231
HK.01368,21.0,34,1,11,0.55,0.4281
HK.01370,5.0,1,1,23,1.0,
HK.01371,4.0,7,1,7,0.4,
HK.01372,18.0,44,0,0,0.55,
HK.01373,48.0,65,0,0,0.1,0.5369
HK.01375,38.0,57,0,0,0.45,0.5664
HK.01376,37.0,60,0,0,0.1,
HK.01378,34.0,6,1,24,1.0,0.406
HK.01379,17.0,11,1,3,0.65,0.3887
HK.01380,94.0,87,0,0,0.1,
HK.01382,20.0,16,1,9,0.7,0.5636
HK.01384,,22,1,22,1.0,
HK.01385,35.0,35,0,0,0.85,0.3467
HK.01388,26.0,44,0,0,0.4,0.4102
HK.01389,88.0,79,0,0,0.55,
HK.01393,19.0,13,1,27,1.0,0.7145
HK.01395,31.0,28,1,1,0.35,0.3977
HK.01396,96.0,96,0,0,0.6,
HK.01397,61.0,41,1,6,0.35,0.2081
HK.01398,74.0,62,1,1,0.15,0.0578
HK.01399,94.0,95,1,1,0.2,
HK.01400,56.0,76,0,0,0.15,
HK.01401,1.0,1,1,49,1.0,
HK.01402,49.0,23,1,14,0.8,0.5253
HK.01405,3.0,6,1,71,1.0,0.7344
HK.01406,64.0,73,0,0,0.05,0.4468
HK.01407,71.0,67,0,0,0.15,0.2064
HK.01408,87.0,29,1,6,0.9,0.1666
HK.01410,95.0,89,0,0,0.05,0.0036
HK.01412,34.0,75,0,0,0.15,0.2772
HK.01413,5.0,15,1,6,0.95,0.8464
HK.01415,41.0,26,1,24,1.0,0.3342
HK.01416,88.0,43,0,0,0.6,0.2971
HK.01417,99.0,99,0,0,0.0,
HK.01418,31.0,81,0,0,0.4,
HK.01419,42.0,51,0,0,0.15,0.4697
HK.01420,71.0,34,0,0,0.8,
HK.01421,59.0,75,0,0,0.05,
HK.01425,70.0,79,0,0,0.25,0.1532
HK.01427,71.0,77,0,0,0.25,0.4232
HK.01428,23.0,5,1,38,1.0,
HK.01429,95.0,16,0,0,0.9,
HK.01431,30.0,16,1,22,1.0,0.4094
HK.01432,73.0,81,0,0,0.1,0.2105
HK.01433,61.0,79,0,0,0.05,0.2594
HK.01440,90.0,83,0,0,0.25,
HK.01442,62.0,87,0,0,0.05,0.3686
HK.01443,37.0,80,0,0,0.15,
HK.01446,48.0,77,0,0,0.1,0.2246
HK.01447,68.0,57,0,0,0.0,
HK.01448,52.0,73,0,0,0.05,0.499
HK.01449,78.0,68,0,0,0.15,0.2974
HK.01450,36.0,57,1,2,0.35,0.5959
HK.01451,61.0,33,1,27,1.0,0.2768
HK.01452,91.0,91,0,0,0.05,0.0292
HK.01455,82.0,87,0,0,0.05,0.0
HK.01456,38.0,53,0,0,0.35,0.4873
HK.01458,21.0,29,1,13,0.95,0.56
HK.01459,37.0,67,0,0,0.35,0.5427
HK.01460,76.0,91,0,0,0.1,0.176
HK.01461,46.0,76,0,0,0.35,0.4686
HK.01463,75.0,71,0,0,0.0,
HK.01466,88.0,97,0,0,0.0,0.3992
HK.01468,2.0,4,1,5,0.5,
HK.01470,89.0,62,0,0,0.15,
HK.01471,8.0,27,0,0,0.7,
HK.01472,89.0,67,0,0,0.65,0.1903
HK.01473,98.0,98,0,0,0.15,
HK.01475,57.0,58,0,0,0.5,0.0206
HK.01476,22.0,52,0,0,0.6,0.5693
HK.01477,7.0,7,1,48,1.0,0.5855
HK.01478,35.0,25,1,6,0.45,0.5094
HK.01480,83.0,92,1,6,0.3,0.4978
HK.01481,89.0,17,0,0,0.7,0.3845
HK.01483,51.0,32,0,0,0.75,0.3461
HK.01486,90.0,44,1,2,0.5,0.2045
HK.01488,82.0,88,0,0,0.4,
HK.01489,89.0,91,0,0,0.15,
HK.01490,87.0,89,0,0,0.2,0.1044
HK.01496,67.0,63,0,0,0.4,0.0771
HK.01497,82.0,90,0,0,0.0,0.6334
HK.01498,31.0,63,0,0,0.1,0.6915
HK.01499,8.0,25,0,0,0.9,0.8211
HK.01500,95.0,60,1,2,0.5,
HK.01501,69.0,41,0,0,0.6,0.2043
HK.01502,61.0,64,0,0,0.2,0.2392
HK.01508,34.0,50,0,0,0.3,0.2632
HK.01513,43.0,57,0,0,0.35,0.2959
HK.01515,28.0,50,0,0,0.65,0.4823
HK.01516,6.0,12,1,27,1.0,0.7249
HK.01518,12.0,12,1,2,0.95,0.7024
HK.01519,56.0,40,0,0,0.55,0.2013
HK.01520,8.0,19,1,11,0.55,
HK.01521,36.0,89,0,0,0.15,0.5398
HK.01522,36.0,39,1,1,0.5,0.2877
HK.01523,84.0,67,1,7,0.35,0.1047
HK.01525,24.0,66,0,0,0.35,0.4686
HK.01526,78.0,94,0,0,0.15,0.3907
HK.01527,57.0,40,1,4,0.4,
HK.01528,28.0,20,1,11,0.9,0.6496
HK.01529,36.0,64,0,0,0.55,
HK.01530,21.0,28,0,0,0.7,0.4738
HK.01532,81.0,83,1,8,0.5,
HK.01536,81.0,13,1,6,0.3,0.3803
HK.01538,93.0,88,0,0,0.2,0.0181
HK.01539,70.0,68,0,0,0.4,0.5368
HK.01540,81.0,91,0,0,0.25,0.175
HK.01541,12.0,85,0,0,0.35,0.8079
HK.01542,35.0,70,0,0,0.5,0.742
HK.01543,24.0,70,0,0,0.05,
HK.01545,91.0,87,0,0,0.0,0.0
HK.01546,88.0,3,1,12,0.9,
HK.01547,57.0,49,1,9,0.55,0.3271
HK.01548,55.0,56,0,0,0.7,0.3166
HK.01549,67.0,78,0,0,0.2,
HK.01551,69.0,83,0,0,0.0,0.2829
HK.01552,81.0,78,0,0,0.15,0.0
HK.01553,49.0,48,0,0,0.5,0.2168
HK.01555,25.0,51,0,0,0.6,
HK.01556,27.0,36,0,0,0.55,0.2569
HK.01557,94.0,93,0,0,0.0,
HK.01559,26.0,60,0,0,0.8,0.7307
HK.01560,55.0,58,1,2,0.35,0.5624
HK.01561,30.0,91,0,0,0.35,
HK.01563,23.0,40,1,2,0.45,0.7798
HK.01565,47.0,84,0,0,0.7,0.5294
HK.01566,64.0,2,1,16,0.8,
HK.01568,58.0,65,0,0,0.5,0.1754
HK.01569,16.0,36,1,3,0.4,0.6202
HK.01570,97.0,93,0,0,0.1,
HK.01571,76.0,66,0,0,0.45,0.1299
HK.01572,43.0,37,1,1,0.55,0.5505
HK.01575,15.0,16,1,11,0.65,0.761
HK.01576,51.0,58,0,0,0.2,0.3977
HK.01577,82.0,90,0,0,0.15,0.0763
HK.01578,46.0,37,1,2,0.3,0.1892
HK.01579,57.0,38,1,1,0.55,0.2526
HK.01580,75.0,8,1,32,1.0,
HK.01581,92.0,58,1,1,0.65,
HK.01582,71.0,68,0,0,0.1,0.3613
HK.01583,24.0,28,1,2,0.95,0.4051
HK.01585,26.0,24,1,14,0.8,0.3985
HK.01586,40.0,90,0,0,0.0,0.4
HK.01587,69.0,79,0,0,0.0,0.0091
HK.01588,12.0,29,0,0,0.75,0.49
HK.01591,49.0,48,1,6,0.4,0.5806
HK.01592,56.0,51,0,0,0.65,
HK.01593,41.0,43,1,4,0.25,0.4556
HK.01596,3.0,3,1,15,0.85,
HK.01597,96.0,96,0,0,0.0,
HK.01598,64.0,73,0,0,0.05,0.3571
HK.01599,34.0,37,1,2,0.6,0.4375
HK.01600,48.0,69,0,0,0.05,0.399
HK.01601,52.0,58,0,0,0.1,0.2164
HK.01606,61.0,64,0,0,0.05,0.2218
HK.01608,9.0,76,0,0,0.4,
HK.01610,14.0,17,1,38,1.0,0.5681
HK.01611,18.0,16,1,37,1.0,0.7478
HK.01612,62.0,42,0,0,0.5,0.2696
HK.01613,95.0,99,0,0,0.05,
HK.01615,89.0,88,0,0,0.05,0.0
